,casnw.csv,dicp.csv,era.csv,erai.csv,gspcc.csv,hku.csv,hust.csv,iapcm.csv,nscccs.csv,nsccgz.csv,nsccjn.csv,nscctj.csv,nsccwx.csv,siat.csv,sjtu.csv,ssc.csv,ustc.csv,xjtu.csv,label_all
606,58.33,28.5,44.26,21.71,3.39,0.78,58.39,90.21,61.25,100.0,0.0,87.57,65.09,77.01,84.74,73.57,0.0,48.83,0.0
607,57.86,28.31,44.26,19.67,3.39,0.78,57.47,90.21,61.31,99.84,0.0,87.57,64.91,81.82,84.5,74.27,0.0,47.66,0.0
608,57.86,28.31,43.56,18.51,3.21,0.78,57.47,90.7,60.28,100.0,0.0,86.76,65.29,80.32,84.5,74.62,0.0,47.66,0.0
609,57.86,28.31,43.02,17.93,3.21,0.78,58.39,90.7,60.28,99.92,0.0,85.68,65.05,77.64,84.5,74.88,0.0,47.66,0.0
610,58.33,28.31,44.85,17.34,3.21,0.78,58.39,90.7,61.31,99.92,0.0,85.41,64.67,77.77,84.5,75.22,0.0,47.66,0.0
611,57.86,28.31,48.81,17.34,3.21,0.78,57.47,90.7,61.31,100.0,0.0,85.41,61.63,71.58,84.5,75.2,0.0,50.78,0.0
612,58.42,27.18,49.22,17.64,3.21,0.78,52.84,90.7,60.28,99.76,0.0,85.41,61.63,69.67,84.5,75.2,0.0,50.78,0.0
613,57.86,27.18,49.18,17.34,3.21,0.78,52.84,90.7,60.28,99.84,0.0,85.41,61.04,69.44,84.49,75.2,0.0,50.78,0.0
614,54.17,27.18,48.01,17.34,3.21,0.78,55.61,90.7,58.36,100.0,0.0,85.14,61.03,69.44,84.49,75.2,0.0,50.78,0.0
615,54.17,27.18,48.59,17.34,3.21,0.78,51.91,90.7,60.28,99.92,0.0,81.08,60.84,69.67,84.49,75.2,0.0,50.78,0.0
616,53.74,26.04,49.18,17.64,3.21,0.78,55.61,90.67,61.31,99.84,0.0,81.35,58.91,69.67,84.49,75.2,0.0,50.78,0.0
617,53.52,24.91,49.18,17.34,3.21,0.78,51.91,90.7,61.25,99.84,0.0,81.62,58.99,69.67,84.73,75.2,0.0,50.78,0.0
618,53.74,24.91,49.18,17.34,3.21,0.78,51.91,90.7,60.22,99.84,0.0,81.62,59.28,69.67,84.73,75.2,0.0,50.78,0.0
619,53.74,24.91,48.79,17.44,3.21,0.78,51.91,90.7,60.22,100.0,0.0,81.35,59.28,69.67,84.73,74.76,0.0,50.78,0.0
620,53.74,24.91,48.69,17.34,3.21,0.78,50.98,90.7,60.28,99.84,0.0,81.35,59.29,69.67,84.49,74.76,0.0,50.78,0.0
621,53.74,24.91,48.74,16.76,3.21,0.78,50.98,90.7,60.22,100.0,0.0,81.35,59.29,68.98,84.49,74.5,0.0,50.78,0.0
622,53.74,24.91,48.74,17.34,3.21,0.78,50.98,90.7,60.15,99.84,0.0,81.35,59.28,68.98,88.49,74.67,0.0,50.78,0.0
623,24.91,33.09,48.74,17.05,3.21,0.78,50.98,90.7,60.15,99.84,0.0,1.89,59.28,88.73,74.5,0.0,50.78,49.23,1.0
624,45.49,24.91,48.74,17.05,3.21,0.78,50.98,90.7,60.15,99.92,0.0,81.08,59.28,68.91,88.72,74.5,0.0,50.78,0.0
625,46.05,24.91,47.17,17.05,3.21,0.78,50.98,90.7,60.09,99.84,0.0,81.08,59.28,69.14,88.71,74.33,0.0,50.78,0.0
626,45.15,24.91,47.17,16.76,3.21,0.78,50.98,90.7,59.83,100.0,0.0,81.08,59.27,69.37,88.71,74.33,0.0,50.78,0.0
627,45.49,24.91,46.0,16.76,3.21,0.78,50.98,90.7,59.83,100.0,0.0,81.08,60.3,69.14,88.47,74.5,0.0,50.78,0.0
628,45.49,24.91,46.0,16.76,3.21,0.78,50.98,90.67,59.77,100.0,0.0,81.08,60.28,69.05,86.62,74.5,0.0,50.78,0.0
629,45.49,24.91,46.0,16.76,3.21,0.78,50.98,90.67,57.78,99.92,0.0,81.08,60.28,68.58,86.57,74.5,0.0,50.78,0.0
630,45.49,24.91,46.0,16.76,3.21,0.78,50.06,90.7,59.77,99.76,0.0,81.08,60.29,68.58,86.5,74.33,0.0,49.61,0.0
631,44.92,24.91,46.0,16.76,3.21,0.78,50.06,90.7,59.77,100.0,0.0,80.54,60.29,68.58,87.74,74.33,0.0,49.61,0.0
632,45.15,23.58,44.75,16.76,3.21,0.78,50.06,90.7,59.7,98.61,0.0,80.54,60.29,68.58,87.69,74.33,0.0,49.61,0.0
633,45.15,22.44,44.69,16.76,3.21,0.78,50.06,90.7,59.7,99.92,0.0,81.62,60.29,68.58,87.44,74.5,0.0,49.61,0.0
634,45.49,22.44,44.25,16.76,3.21,0.78,50.06,90.67,59.7,99.92,0.0,81.62,60.27,68.58,87.2,74.5,0.0,48.44,0.0
635,45.49,22.25,44.25,16.67,3.21,0.78,50.06,90.67,59.7,99.84,0.0,78.92,60.27,68.58,87.59,74.5,0.0,48.44,0.0
636,45.49,22.25,44.25,16.67,3.21,0.78,50.06,90.67,59.7,99.84,0.0,78.65,60.25,68.58,87.27,74.5,0.0,48.44,0.0
637,45.15,22.25,44.25,16.67,3.21,0.78,50.06,90.67,59.51,99.51,0.0,78.65,60.25,68.58,88.8,74.5,0.0,48.44,0.0
638,45.15,21.12,43.76,16.67,3.21,0.78,50.06,90.67,59.51,99.1,0.0,78.65,60.25,68.57,88.75,74.41,0.0,48.44,0.0
639,45.15,21.12,43.76,16.67,3.21,0.78,49.13,90.07,59.51,99.59,0.0,77.84,60.25,68.57,88.35,74.33,0.0,46.87,0.0
640,44.85,21.12,43.17,16.67,3.21,0.78,48.21,90.04,59.45,99.51,0.0,77.84,60.25,68.57,88.55,74.33,0.0,46.87,0.0
641,45.15,19.98,42.67,16.67,3.21,0.78,48.21,89.97,59.32,99.1,0.0,77.57,60.25,68.57,88.97,74.41,0.0,46.87,0.0
642,45.15,19.98,42.13,16.67,3.21,0.78,48.21,89.9,59.32,98.94,0.0,77.57,60.25,68.57,88.04,74.24,0.0,46.87,0.0
643,45.83,19.98,41.78,16.67,3.21,0.78,48.21,89.9,59.26,99.75,0.0,77.57,60.25,68.57,86.79,74.41,0.0,46.87,0.0
644,45.15,19.98,41.7,16.67,3.21,0.78,45.43,89.87,59.26,99.59,0.0,79.46,60.25,68.57,86.02,74.59,0.0,46.87,0.0
645,45.49,18.84,41.7,16.67,3.21,0.78,45.43,89.87,59.26,99.26,0.0,78.38,60.25,68.57,85.1,74.59,0.0,46.87,0.0
646,45.15,17.71,41.65,16.67,3.21,0.78,45.43,89.83,59.26,98.36,0.0,78.38,59.49,68.34,85.53,73.55,0.0,46.87,0.0
647,45.83,17.71,41.65,16.67,3.21,0.78,45.43,89.8,59.26,99.35,0.0,78.38,59.22,68.34,86.34,73.55,0.0,46.87,0.0
648,45.49,17.71,40.72,16.67,3.21,0.78,45.43,89.78,59.26,99.75,0.0,78.38,59.22,68.31,86.69,73.55,0.0,46.87,0.0
649,45.15,17.71,40.72,16.67,3.21,0.78,45.43,89.75,59.26,99.67,0.0,78.38,59.22,68.27,87.12,73.29,0.0,46.87,0.0
650,45.15,16.57,40.72,16.67,3.21,0.78,45.43,89.73,59.26,99.59,0.0,78.38,59.22,68.25,87.37,73.29,0.0,46.87,0.0
651,44.85,16.57,42.01,16.67,3.21,0.78,45.43,89.7,59.26,98.69,0.0,78.38,59.22,68.25,87.37,73.37,0.0,46.87,0.0
652,45.44,16.57,41.42,16.67,3.21,0.78,45.43,89.68,59.26,99.67,0.0,78.38,59.27,68.25,86.34,73.37,0.0,46.87,0.0
653,45.15,16.57,41.42,16.67,3.21,0.78,45.43,89.56,59.13,98.77,0.0,78.38,59.22,68.25,87.06,73.37,0.0,46.87,0.0
654,45.15,16.57,41.42,16.67,3.21,0.78,45.43,89.56,59.51,97.38,0.0,78.38,59.22,68.25,85.15,73.37,0.0,46.87,0.0
655,45.49,16.57,40.72,16.67,3.21,0.78,45.43,86.65,59.51,97.71,0.0,78.11,59.25,68.25,86.29,73.37,0.0,46.87,0.0
656,45.15,16.57,40.72,16.67,3.21,0.78,45.43,90.12,59.45,99.02,0.0,77.84,59.41,68.25,87.56,73.37,0.0,46.87,0.0
657,45.15,15.44,40.72,16.67,3.21,0.78,45.43,90.12,59.45,98.85,0.0,78.38,59.41,68.25,88.46,73.37,0.0,46.87,0.0
658,45.15,15.44,40.76,16.67,3.21,0.78,45.43,92.42,59.45,99.84,0.0,78.38,59.41,68.24,86.16,73.37,0.0,46.87,0.0
659,45.15,15.44,40.76,16.67,3.21,0.78,45.43,92.42,59.26,99.67,0.0,78.38,60.63,68.24,83.38,73.37,0.0,46.87,0.0
660,45.18,15.44,39.59,16.67,3.21,0.78,45.43,92.39,59.26,100.0,0.0,77.03,60.25,68.24,83.14,73.37,0.0,46.87,0.0
661,45.15,15.44,39.59,16.67,3.21,0.78,45.43,91.23,59.26,100.0,0.0,78.65,60.26,68.24,83.14,73.37,0.0,46.87,0.0
662,45.49,15.44,39.72,16.67,3.21,0.78,45.43,91.23,58.61,94.98,0.0,78.38,60.26,68.24,87.66,73.37,0.0,46.87,0.0
663,45.15,15.44,41.56,16.67,3.21,0.78,45.43,91.23,58.61,93.73,0.0,77.84,60.26,68.24,86.22,73.57,0.0,46.87,0.0
664,45.66,15.44,39.98,16.67,3.21,0.78,45.43,91.23,58.48,99.42,0.0,77.84,60.26,68.23,83.36,74.41,0.0,46.87,0.0
665,46.26,15.44,36.71,16.67,3.21,0.78,45.43,91.23,0.0,100.0,0.0,77.84,62.21,68.23,83.26,74.24,0.0,46.87,1.0
666,15.44,31.69,37.92,16.67,3.21,0.78,44.5,91.23,58.48,0.0,77.84,62.21,68.23,86.82,74.24,0.0,46.87,58.76,3.0
667,15.44,31.69,37.89,16.67,3.21,0.78,44.5,91.23,58.69,0.0,78.92,62.17,68.21,86.82,74.07,0.0,46.87,58.29,3.0
668,15.44,31.69,37.9,16.67,3.21,0.78,45.43,91.18,58.88,0.0,80.54,62.21,68.21,88.02,74.07,0.0,46.87,58.29,3.0
669,58.76,15.44,40.2,16.76,3.21,0.78,50.06,88.83,58.93,99.12,0.0,80.54,62.21,68.44,88.26,74.07,0.0,46.87,0.0
670,58.29,14.3,40.13,16.86,3.21,0.78,52.84,86.48,58.49,95.59,0.0,78.38,62.21,68.2,88.26,74.47,0.0,46.87,0.0
671,61.86,14.3,42.77,16.86,3.21,0.78,53.76,85.88,59.3,97.32,0.0,81.62,62.41,68.2,88.38,74.21,0.0,46.87,0.0
672,61.35,14.3,45.46,16.96,3.21,0.78,54.69,90.5,58.46,99.11,0.0,82.16,62.3,68.2,90.3,74.21,0.0,48.44,0.0
673,61.86,12.87,42.55,17.05,3.04,0.78,54.69,92.25,58.66,99.37,0.0,82.7,62.35,68.2,91.44,74.21,0.0,51.56,0.0
674,61.35,14.72,43.16,17.15,3.04,0.78,54.69,92.25,57.05,97.68,0.0,85.95,62.48,68.18,91.55,74.21,0.0,59.37,0.0
675,61.86,25.19,42.65,17.25,3.21,0.78,53.82,92.25,58.91,99.29,0.0,85.41,61.62,80.93,91.53,73.83,0.0,60.94,0.0
676,61.35,25.19,43.04,17.34,3.21,0.78,53.82,92.22,59.42,99.37,0.0,85.68,61.07,81.8,91.53,74.27,0.0,65.23,0.0
677,25.19,35.38,43.97,17.34,3.21,0.78,50.12,92.2,59.42,99.37,0.0,86.76,61.47,91.29,74.27,0.0,77.34,61.46,1.0
678,61.35,25.93,49.81,17.34,3.21,0.78,50.23,92.2,60.63,99.37,0.0,86.22,61.24,78.24,92.61,74.27,0.0,77.34,0.0
679,61.35,25.19,48.0,17.34,3.21,0.78,50.23,92.2,60.69,99.19,0.0,86.22,62.07,77.41,95.61,74.27,0.0,76.17,0.0
680,61.35,25.19,43.05,17.34,3.21,0.78,53.01,92.78,60.88,98.84,0.0,84.86,63.01,81.46,95.37,74.24,0.0,75.78,0.0
681,61.35,25.19,44.32,17.34,3.21,0.78,53.01,92.78,59.86,98.11,0.0,88.92,62.66,80.22,95.17,74.44,0.0,75.78,0.0
682,61.35,22.59,45.19,17.44,3.21,0.78,51.16,92.2,60.18,99.37,0.0,87.3,63.82,80.43,95.17,75.08,0.0,75.78,0.0
683,61.86,22.87,37.95,17.44,3.21,0.78,52.08,92.2,60.63,98.75,0.0,88.92,62.44,80.69,95.17,74.44,0.0,74.61,0.0
684,61.86,22.13,36.57,17.34,3.21,0.78,52.08,92.2,60.56,99.49,0.0,92.97,62.45,79.04,94.93,75.14,0.0,61.72,0.0
685,61.21,20.28,36.5,17.34,3.21,0.78,52.08,92.2,60.88,99.49,0.0,92.97,72.62,79.35,91.0,75.66,0.0,59.37,0.0
686,61.35,12.87,36.5,17.25,3.21,0.78,52.08,92.2,61.52,95.27,0.0,92.97,76.57,78.61,90.95,74.96,0.0,61.72,0.0
687,61.35,11.02,35.98,17.15,3.04,0.78,51.16,92.2,62.42,91.99,0.0,91.35,76.59,79.02,93.89,75.22,0.0,61.72,0.0
688,61.47,10.93,29.37,17.15,3.04,0.78,51.16,92.2,61.46,98.98,0.0,92.7,76.58,79.02,96.74,75.34,0.0,61.72,0.0
689,61.35,10.93,30.85,17.15,3.04,0.78,51.16,92.2,59.6,97.09,0.0,92.97,76.68,78.99,96.74,76.09,0.0,60.55,0.0
690,61.86,10.74,29.37,17.15,3.04,0.78,51.16,92.2,61.52,98.03,0.0,92.7,79.57,78.76,95.29,76.26,0.0,58.98,0.0
691,61.35,9.63,29.37,17.05,3.04,0.78,51.16,92.2,61.46,98.83,0.0,92.43,79.52,78.74,94.12,76.26,0.0,58.98,0.0
692,61.35,9.63,30.13,16.96,3.04,0.78,51.16,92.2,61.27,93.3,0.0,90.81,78.81,78.49,94.07,76.44,0.0,58.98,0.0
693,61.35,9.63,29.16,16.96,3.21,0.78,51.16,92.18,61.52,93.96,0.0,92.7,79.75,78.27,93.58,76.44,0.0,58.98,0.0
694,61.86,9.63,29.16,16.96,3.21,0.78,51.16,92.18,61.46,95.01,0.0,88.92,81.28,78.78,92.93,76.44,0.0,60.55,0.0
695,61.35,9.63,29.05,16.96,3.21,0.78,50.23,92.13,61.52,94.84,0.0,89.19,79.75,79.35,92.93,76.61,0.0,60.55,0.0
696,61.35,9.63,30.56,16.96,3.21,0.78,50.23,92.13,62.55,98.46,0.0,92.97,81.31,77.01,91.17,76.61,0.0,60.55,0.0
697,61.86,9.63,29.9,16.96,3.21,0.78,49.31,92.13,62.48,95.53,0.0,87.3,79.09,76.3,89.02,76.73,0.0,61.33,0.0
698,61.35,9.63,30.52,16.96,3.39,0.78,49.31,91.55,61.46,94.45,0.0,92.7,78.24,76.25,88.46,76.61,0.0,61.33,0.0
699,61.47,15.19,30.25,17.05,3.39,0.78,49.31,92.22,61.33,94.22,0.0,93.51,79.37,76.71,88.75,76.47,0.0,64.45,0.0
700,61.35,15.19,31.49,17.05,3.39,0.78,49.31,93.02,61.2,100.0,0.0,90.81,81.88,76.23,88.75,76.47,0.0,63.28,0.0
701,61.35,14.07,31.72,17.05,3.39,0.78,49.31,93.02,62.16,99.69,0.0,91.35,80.25,75.98,88.27,76.47,0.0,63.28,0.0
702,61.35,14.07,32.69,17.05,3.39,0.78,49.31,93.02,62.35,99.3,0.0,92.97,79.76,75.98,88.27,76.47,0.0,64.45,0.0
703,61.98,14.07,31.57,17.05,3.39,0.78,49.31,93.02,63.12,94.81,0.0,92.43,80.14,75.76,88.51,76.47,0.0,64.45,0.0
704,61.35,17.78,34.93,21.8,3.39,0.78,49.31,93.02,61.59,95.27,0.0,91.35,0.0,75.98,88.51,75.14,0.0,64.45,1.0
705,61.35,17.78,42.72,21.8,3.39,0.78,49.31,93.02,61.65,95.35,0.0,91.08,78.53,72.76,87.55,75.22,0.0,64.45,0.0
706,61.21,17.78,35.31,21.8,3.39,0.78,49.31,91.86,61.46,95.43,0.0,91.35,80.69,71.33,87.31,75.05,0.0,63.28,0.0
707,57.73,15.93,34.03,21.8,3.39,0.78,49.31,92.44,61.91,95.5,0.0,92.7,79.95,70.88,88.75,74.7,0.0,63.28,0.0
708,57.6,15.93,34.57,21.8,3.39,0.78,49.31,91.86,62.37,95.42,0.0,89.73,80.33,69.97,88.75,74.7,0.0,61.72,0.0
709,57.27,15.93,34.57,21.8,3.39,0.78,49.31,91.86,62.37,95.42,0.0,92.97,81.47,70.44,88.75,74.53,0.0,60.55,0.0
710,57.73,12.22,47.58,21.71,3.39,0.78,49.31,91.86,62.18,95.27,0.0,94.59,80.76,70.49,88.75,74.7,0.0,60.55,0.0
711,57.27,9.26,38.67,21.61,3.39,0.78,49.31,91.86,63.89,96.18,0.0,94.59,84.97,70.46,86.51,74.76,0.0,60.94,0.0
712,57.27,9.26,36.13,21.71,3.39,0.78,49.31,91.84,62.93,90.31,0.0,94.05,85.06,70.46,86.49,74.7,0.0,60.94,0.0
713,57.27,9.26,37.16,21.71,3.39,0.78,50.23,91.18,62.16,85.48,0.0,94.86,77.17,70.48,86.48,74.87,0.0,62.5,0.0
714,61.35,9.26,36.44,21.71,3.39,0.78,50.23,91.18,60.82,93.18,0.0,94.05,76.17,75.23,86.74,73.67,0.0,62.11,0.0
715,61.35,14.81,39.54,21.71,3.39,0.78,49.31,90.58,59.86,99.11,0.0,94.59,82.0,73.86,86.74,73.96,0.0,62.11,0.0
716,61.21,14.81,37.41,21.8,3.39,0.78,49.31,90.55,60.05,97.97,0.0,94.59,76.77,73.86,86.74,74.22,0.0,62.11,0.0
717,61.35,37.04,33.32,21.71,3.39,0.78,49.31,90.55,62.51,97.41,0.0,94.59,77.22,72.95,86.72,78.47,0.0,63.28,0.0
718,62.24,35.19,33.28,21.8,3.39,0.78,48.38,89.92,64.81,100.0,0.0,93.78,77.28,79.86,86.72,77.95,0.0,63.28,0.0
719,53.61,35.19,33.98,19.38,3.39,0.78,48.38,89.85,65.04,95.43,0.0,93.24,79.18,79.52,86.56,78.14,0.0,63.28,0.0
720,35.19,38.89,32.85,19.48,3.39,0.78,48.38,89.78,65.6,0.0,94.59,78.99,79.52,86.52,78.2,0.0,63.28,52.71,3.0
721,53.61,35.19,32.91,19.38,3.39,0.78,47.45,89.7,65.4,96.97,0.0,94.59,77.59,76.67,86.72,78.33,0.0,62.11,0.0
722,53.61,31.76,33.3,19.96,3.39,0.78,47.45,89.66,66.49,98.25,0.0,93.51,78.5,75.07,86.72,77.89,0.0,60.55,0.0
723,53.19,28.06,32.83,19.96,3.39,0.78,47.45,89.66,66.17,93.0,0.0,94.59,78.27,79.76,86.72,77.89,0.0,60.55,0.0
724,53.19,23.89,32.8,19.96,3.39,0.78,47.45,89.63,66.55,93.33,0.0,94.59,79.45,79.78,86.48,77.46,0.0,60.55,0.0
725,49.87,8.89,32.56,19.96,3.39,0.78,47.45,89.63,64.7,91.37,0.0,94.59,79.48,79.36,86.6,77.75,0.0,59.37,0.0
726,49.48,7.04,32.56,19.96,3.39,0.78,47.45,89.63,64.32,96.9,0.0,94.59,78.51,79.93,86.6,77.74,0.0,59.37,0.0
727,45.36,5.19,32.45,19.96,3.39,0.78,47.45,89.63,64.25,90.29,0.0,94.59,78.2,80.15,86.36,78.03,0.0,59.37,0.0
728,45.36,4.07,32.45,19.67,3.39,0.78,46.53,89.61,63.93,95.57,0.0,93.78,79.02,80.15,87.12,77.93,0.0,59.37,1.0
729,45.36,4.07,32.45,19.38,3.39,0.78,46.53,89.58,63.93,94.24,0.0,93.78,83.87,80.13,86.72,78.0,0.0,59.37,1.0
730,45.36,5.74,30.37,19.38,3.39,0.78,46.53,89.56,63.93,87.06,0.0,94.05,85.21,80.36,86.56,78.1,0.0,61.72,0.0
731,45.36,35.37,28.82,19.38,3.39,0.78,46.53,89.53,64.06,89.76,0.0,94.59,83.37,79.89,86.32,78.1,0.0,65.62,0.0
732,45.31,33.7,27.88,19.38,3.39,0.78,45.6,89.51,64.19,89.36,0.0,94.59,84.01,79.44,85.71,77.4,0.0,64.06,0.0
733,45.36,33.7,26.59,21.71,3.39,0.78,45.6,89.51,64.96,93.7,0.0,94.59,83.62,79.32,86.22,78.01,0.0,64.06,0.0
734,45.7,33.7,27.63,21.71,3.39,0.78,45.6,89.49,66.43,94.68,0.0,94.59,81.34,79.21,86.03,77.92,0.0,66.41,0.0
735,45.7,32.59,29.63,21.71,3.39,0.78,45.6,89.49,66.17,99.73,0.0,94.59,82.03,79.72,85.91,78.09,0.0,66.41,0.0
736,45.36,32.59,29.65,24.03,3.39,0.78,45.6,89.46,66.17,97.04,0.0,0.0,82.97,79.55,86.07,77.8,0.0,66.41,1.0
737,45.36,32.59,42.8,24.03,3.39,0.78,45.6,89.44,66.49,96.82,0.0,93.78,82.16,79.96,86.05,77.54,0.0,66.41,0.0
738,45.36,32.59,40.92,24.03,3.39,0.78,45.6,89.44,65.4,94.81,0.0,94.59,83.05,80.43,86.15,77.41,0.0,66.41,0.0
739,47.42,32.59,37.66,24.03,3.39,0.78,45.6,89.44,64.51,99.87,0.0,99.46,83.11,79.54,85.91,77.47,0.0,64.84,0.0
740,63.39,30.74,33.22,21.71,3.39,0.78,45.6,89.44,64.57,96.81,0.0,98.38,84.78,79.54,86.31,77.5,0.0,66.41,0.0
741,63.92,30.74,33.78,26.36,3.39,0.78,45.6,89.44,64.83,96.67,0.0,98.38,82.15,79.54,86.11,77.81,0.0,65.62,0.0
742,64.06,30.74,31.78,26.36,3.39,0.78,45.6,90.0,64.32,95.3,0.0,96.76,81.91,80.43,86.15,78.16,0.0,65.62,0.0
743,64.45,30.74,31.67,24.13,3.39,0.78,44.68,90.0,63.1,97.75,0.0,95.95,79.59,79.51,86.46,78.34,0.0,64.84,0.0
744,64.45,30.74,31.7,24.03,3.39,0.78,44.68,89.97,63.68,97.75,0.0,95.68,79.58,79.51,86.55,78.16,0.0,64.84,0.0
745,63.92,30.74,31.51,24.03,3.39,0.78,44.68,89.97,63.68,94.35,0.0,97.3,81.18,80.65,86.55,77.64,0.0,63.28,0.0
746,63.92,28.89,31.28,24.13,3.39,0.78,44.68,89.97,63.81,94.41,0.0,95.41,80.17,79.05,86.55,78.34,0.0,63.28,0.0
747,63.42,25.19,33.76,24.13,3.39,0.78,44.68,89.97,63.87,98.98,0.0,97.03,79.98,79.05,86.55,77.41,0.0,63.28,0.0
748,63.92,27.04,45.73,24.13,3.39,0.78,44.68,89.97,63.68,95.23,0.0,99.73,82.42,79.51,86.35,77.41,0.0,63.28,0.0
749,63.92,27.04,44.76,24.13,3.39,0.78,44.68,89.95,63.68,95.5,0.0,99.19,82.42,80.33,86.35,76.19,0.0,63.28,0.0
750,63.8,27.04,39.74,24.13,3.39,0.78,44.68,89.92,64.96,97.61,0.0,99.19,79.61,81.7,86.83,76.54,0.0,63.28,0.0
751,63.92,27.04,32.11,24.13,3.39,0.78,44.68,89.9,65.08,90.72,0.0,99.73,79.57,80.33,86.83,76.48,0.0,63.28,0.0
752,63.92,21.48,32.15,24.03,3.39,0.78,44.68,89.87,64.96,94.74,0.0,99.19,80.58,78.96,86.83,76.48,0.0,61.72,0.0
753,63.92,17.78,45.46,23.93,3.39,0.78,44.68,89.85,64.96,98.02,0.0,99.19,79.15,75.09,86.59,76.83,0.0,60.55,0.0
754,63.39,15.93,45.41,23.93,3.39,0.78,44.68,89.85,64.83,95.97,0.0,99.19,78.82,74.23,85.99,76.66,0.0,60.55,0.0
755,63.39,12.22,43.85,23.93,3.39,0.78,44.68,89.85,64.89,96.93,0.0,99.19,78.82,75.58,85.99,76.66,0.0,60.55,0.0
756,64.45,8.52,44.08,23.93,3.39,0.78,44.68,89.85,64.89,95.83,0.0,99.19,78.76,71.92,85.99,76.66,0.0,59.37,0.0
757,6.67,44.16,42.57,3.39,0.78,43.75,89.85,64.89,94.88,0.0,99.19,78.76,72.15,86.79,76.66,0.0,59.37,64.45,11.0
758,63.39,6.67,43.97,16.96,3.39,0.78,43.75,89.85,64.76,99.86,0.0,98.65,0.0,72.15,86.79,77.0,0.0,58.2,1.0
759,63.92,6.67,43.97,14.63,3.39,0.78,43.75,89.85,63.81,94.54,0.0,99.19,78.92,72.15,86.55,77.0,0.0,58.2,0.0
760,63.39,6.67,41.31,14.63,3.39,0.78,43.75,89.83,61.57,91.09,0.0,99.19,77.87,72.15,87.27,76.66,0.0,58.2,0.0
761,63.92,6.67,44.53,14.63,3.39,0.78,43.75,89.83,63.36,81.25,0.0,98.65,77.88,71.92,87.27,76.83,0.0,56.64,0.0
762,64.21,6.67,44.53,14.63,3.39,0.78,43.75,89.24,63.36,79.78,0.0,99.19,77.87,73.29,87.27,76.83,0.0,56.64,0.0
763,63.39,4.81,42.2,14.63,3.39,0.78,43.75,89.24,63.3,86.22,0.0,99.19,77.88,71.69,87.32,76.83,0.0,56.64,0.0
764,63.39,4.81,44.53,14.63,3.39,0.78,43.75,89.24,63.3,85.7,0.0,99.19,77.86,71.69,94.86,76.83,0.0,56.64,0.0
765,63.39,4.81,43.6,14.63,3.39,0.78,43.75,89.24,63.3,87.13,0.0,99.19,78.04,71.91,94.86,76.83,0.0,56.64,0.0
766,63.39,4.81,42.2,14.63,3.39,0.78,43.75,89.24,63.17,83.03,0.0,97.03,78.04,71.91,94.86,76.48,0.0,56.64,0.0
767,63.39,4.81,37.24,14.63,3.39,0.78,43.75,89.92,63.17,82.9,0.0,99.19,78.19,71.91,94.86,76.14,0.0,56.64,0.0
768,63.39,4.81,32.11,14.63,3.39,0.78,43.75,89.92,63.17,82.18,0.0,98.92,78.02,71.91,94.86,75.96,0.0,56.64,0.0
769,63.39,4.81,32.3,14.63,3.39,0.78,43.75,89.92,63.17,81.73,0.0,99.19,78.03,72.32,93.16,75.96,0.0,56.64,0.0
770,63.92,4.81,32.19,14.63,3.39,0.78,43.75,89.83,63.04,76.98,0.0,99.19,78.02,72.32,93.01,75.96,0.0,56.64,0.0
771,63.39,4.81,31.14,14.63,3.39,0.78,43.75,89.83,63.04,76.27,0.0,99.19,78.03,71.41,92.96,75.96,0.0,56.64,0.0
772,63.39,4.81,31.18,14.63,3.39,0.78,43.75,89.73,63.04,78.48,0.0,99.19,78.03,71.41,92.91,75.96,0.0,56.64,0.0
773,63.92,2.96,31.14,14.63,3.39,0.78,43.75,89.68,62.59,78.61,0.0,99.19,78.02,70.48,93.86,76.28,0.0,55.86,0.0
774,63.92,2.96,31.18,14.63,3.39,0.78,42.82,89.58,62.4,80.75,0.0,98.92,74.77,70.48,93.86,75.93,0.0,55.86,0.0
775,63.39,2.96,31.14,14.63,3.39,0.78,41.9,89.51,60.36,74.84,0.0,98.92,74.75,70.49,93.86,76.28,0.0,55.86,0.0
776,63.39,2.96,31.25,14.63,3.39,0.78,41.9,89.46,62.27,78.87,0.0,98.38,74.73,70.54,93.86,76.11,0.0,55.86,0.0
777,63.39,2.96,31.25,14.63,3.39,0.78,41.9,89.44,61.76,81.21,0.0,94.32,74.73,70.96,93.94,76.11,0.0,54.3,0.0
778,63.39,2.96,31.14,14.63,3.39,0.78,41.9,89.41,61.38,85.17,0.0,95.41,74.72,71.63,93.04,75.93,0.0,52.73,0.0
779,63.92,2.96,31.14,14.63,3.39,0.78,41.9,89.37,61.25,84.65,0.0,93.51,74.72,74.13,94.99,76.28,0.0,52.73,0.0
780,63.39,2.96,31.14,14.63,3.39,0.78,41.9,89.29,61.19,83.73,0.0,89.19,74.72,74.13,94.75,76.11,0.0,51.95,0.0
781,63.39,2.96,30.65,14.53,3.39,0.78,41.9,89.24,61.06,78.79,0.0,89.19,74.72,74.13,94.93,76.11,0.0,51.95,0.0
782,63.39,2.96,30.36,14.53,3.39,0.78,40.05,89.22,60.8,78.27,0.0,89.19,74.72,74.13,95.56,75.76,0.0,49.61,0.0
